user_id,first_name,last_name,age,gender,birthdate,sign_up_date,city,state,subscription_plan,activity_preference
user_3220,Chris,Davis,47,Female,2004-04-19,2021-07-19,Sacramento,California,Basic,Cardio
user_3221,Linda,Miller,31,Male,1998-09-08,2023-06-12,Sacramento,California,Basic,Cardio
user_3222,Jane,Williams,37,Female,1974-01-02,2022-02-23,Oakland,California,Basic,Bodybuilding
user_3223,Emily,Miller,42,Male,1979-10-29,2021-02-08,San Francisco,California,Basic,Yoga
user_3224,Jane,Johnson,57,Male,1996-10-01,2023-01-02,Sacramento,California,Pro,Strength Training
user_3225,Emily,Brown,41,Male,1967-08-28,2021-11-03,Sacramento,California,Pro,Functional Training
user_3226,David,Moore,31,Male,1962-06-23,2021-01-04,Los Angeles,California,Basic,HIIT
user_3227,Jessica,Rodriguez,43,Male,1988-09-01,2022-09-25,Sacramento,California,Student,Strength Training
user_3228,Jane,Rodriguez,55,Male,1958-04-04,2023-04-28,Los Angeles,California,Student,HIIT
user_3229,Laura,Williams,40,Male,1979-02-16,2021-03-18,Los Angeles,California,Pro,Bodybuilding
user_3230,Michael,Moore,39,Male,1997-03-28,2022-04-13,Sacramento,California,Pro,Functional Training
user_3231,Laura,Smith,36,Female,2003-02-06,2021-06-28,San Francisco,California,Pro,Functional Training
user_3232,Linda,Smith,63,Male,1996-12-28,2022-10-07,Oakland,California,Student,Bodybuilding
user_3233,David,Brown,20,Male,1988-02-19,2023-04-03,Sacramento,California,Pro,Functional Training
user_3234,Robert,Brown,59,Female,1975-05-29,2023-01-11,San Jose,California,Student,Bodybuilding
user_3235,Linda,Wilson,36,Female,1961-12-16,2021-10-03,Los Angeles,California,Pro,Functional Training
user_3236,Linda,Moore,26,Female,1975-05-07,2021-06-01,Sacramento,California,Student,Functional Training
user_3237,Daniel,Miller,45,Male,2004-05-17,2021-06-13,Los Angeles,California,Pro,Functional Training
user_3238,Laura,Garcia,37,Female,1990-09-26,2021-10-17,San Francisco,California,Pro,Cardio
user_3239,Robert,Jones,62,Male,1976-12-11,2022-01-13,San Francisco,California,Student,HIIT
user_3240,David,Garcia,24,Male,1973-04-25,2022-09-13,Los Angeles,California,Pro,Functional Training
user_3241,Daniel,Miller,31,Male,2003-05-31,2022-09-30,Oakland,California,Basic,Bodybuilding
user_3242,Emily,Martinez,26,Female,1977-08-02,2023-01-22,Los Angeles,California,Student,Cardio
user_3243,Laura,Martinez,36,Male,1970-06-09,2021-11-06,San Francisco,California,Pro,Bodybuilding
user_3244,David,Miller,64,Male,2002-05-02,2023-07-19,Oakland,California,Student,Cardio
user_3245,Daniel,Miller,31,Male,1994-09-12,2023-09-06,Oakland,California,Pro,Bodybuilding
user_3246,Emily,Rodriguez,55,Female,1993-10-09,2023-07-02,San Francisco,California,Basic,Functional Training
user_3247,David,Garcia,53,Female,1985-01-17,2022-01-24,Los Angeles,California,Pro,Bodybuilding
user_3248,David,Davis,57,Male,1960-04-08,2023-05-07,Los Angeles,California,Pro,Functional Training
user_3249,Emily,Johnson,34,Female,1977-08-19,2022-10-20,Los Angeles,California,Basic,HIIT
user_3250,Emily,Davis,47,Female,1984-09-10,2023-02-03,Los Angeles,California,Student,Bodybuilding
user_3251,Robert,Rodriguez,26,Female,1994-03-09,2021-07-02,Los Angeles,California,Pro,Strength Training
user_3252,David,Brown,50,Male,1988-04-02,2023-04-01,San Francisco,California,Pro,Bodybuilding
user_3253,Linda,Jones,42,Female,1976-07-30,2021-11-02,Sacramento,California,Basic,Bodybuilding
user_3254,Sarah,Jones,31,Male,1982-08-21,2021-03-13,Sacramento,California,Student,Strength Training
user_3255,Chris,Johnson,28,Female,1970-09-30,2021-08-07,Oakland,California,Student,Strength Training
user_3256,Sarah,Jones,52,Male,1976-12-10,2022-12-20,San Francisco,California,Basic,Bodybuilding
user_3257,John,Rodriguez,58,Male,1967-05-30,2021-06-22,San Francisco,California,Basic,HIIT
user_3258,Jane,Brown,31,Male,1971-05-05,2022-10-15,Sacramento,California,Pro,Yoga
user_3259,Chris,Miller,47,Female,1958-12-27,2021-09-29,San Francisco,California,Basic,Functional Training
user_3260,Michael,Williams,58,Male,1990-08-10,2022-12-27,San Francisco,California,Basic,Functional Training
user_3261,Linda,Martinez,21,Female,1970-08-05,2022-04-13,San Jose,California,Basic,Functional Training
user_3262,Laura,Davis,21,Male,1985-11-03,2021-09-26,Oakland,California,Student,Bodybuilding
user_3263,Robert,Miller,45,Female,1976-06-06,2021-01-20,Fresno,California,Basic,HIIT
user_3264,Jane,Garcia,25,Female,1963-09-09,2022-08-01,Los Angeles,California,Pro,Bodybuilding
user_3265,Sarah,Garcia,19,Female,1995-08-25,2023-09-22,San Francisco,California,Pro,Strength Training
user_3266,Robert,Jones,58,Female,1970-11-05,2023-03-26,Fresno,California,Pro,Functional Training
user_3267,Emily,Wilson,63,Female,1967-08-16,2022-05-18,San Francisco,California,Basic,Yoga
user_3268,Linda,Garcia,39,Male,1965-12-29,2021-05-27,Oakland,California,Student,Bodybuilding
user_3269,Robert,Rodriguez,58,Female,2002-11-11,2022-03-05,Los Angeles,California,Basic,Bodybuilding
user_3270,David,Johnson,33,Male,1959-01-29,2021-06-14,Los Angeles,California,Basic,Cardio
user_3271,Sarah,Miller,46,Female,1994-11-05,2023-06-09,San Jose,California,Pro,Yoga
user_3272,Michael,Wilson,47,Female,1959-06-14,2021-11-06,Fresno,California,Basic,Bodybuilding
user_3273,John,Williams,29,Male,1991-06-08,2022-06-02,Fresno,California,Student,HIIT
user_3274,Michael,Smith,52,Male,1975-10-14,2021-01-14,Los Angeles,California,Pro,Strength Training
user_3275,Michael,Brown,28,Female,1977-01-14,2021-05-12,Oakland,California,Student,HIIT
user_3276,Sarah,Johnson,63,Female,1962-09-10,2023-05-04,Fresno,California,Student,Cardio
user_3277,Emily,Garcia,38,Non-binary,1959-09-28,2023-01-25,Oakland,California,Student,Yoga
user_3278,Chris,Smith,38,Female,1999-08-07,2022-03-15,San Jose,California,Basic,Cardio
user_3279,Robert,Davis,22,Female,1998-01-24,2023-01-13,Fresno,California,Basic,Functional Training
user_3280,Jane,Miller,37,Non-binary,1983-06-28,2023-01-10,San Francisco,California,Basic,Strength Training
user_3281,Linda,Garcia,54,Male,2001-03-14,2022-11-05,Sacramento,California,Basic,HIIT
user_3282,Emily,Rodriguez,20,Male,1978-05-21,2023-03-06,Los Angeles,California,Pro,Yoga
user_3283,Jessica,Moore,61,Female,1991-12-29,2021-09-20,Fresno,California,Basic,HIIT
user_3284,Robert,Garcia,50,Female,1997-02-06,2022-10-05,Los Angeles,California,Pro,Bodybuilding
user_3285,Sarah,Miller,26,Female,1976-01-29,2023-08-01,Los Angeles,California,Student,Yoga
user_3286,Laura,Martinez,26,Male,1958-02-07,2021-08-13,Oakland,California,Pro,Cardio
user_3287,Michael,Jones,21,Male,1984-11-24,2021-09-15,Los Angeles,California,Basic,Cardio
user_3288,Laura,Davis,52,Male,1968-05-03,2021-08-22,Sacramento,California,Pro,Cardio
user_3289,Linda,Davis,34,Male,1986-11-25,2021-12-02,Fresno,California,Basic,Yoga
user_3290,Jane,Miller,51,Male,1972-01-08,2022-02-13,Sacramento,California,Basic,Functional Training
user_3291,Michael,Rodriguez,41,Female,1998-03-10,2023-04-08,Los Angeles,California,Pro,Functional Training
user_3292,John,Moore,49,Male,2005-09-16,2023-09-02,San Francisco,California,Pro,Functional Training
user_3293,John,Garcia,18,Female,1970-11-29,2021-01-24,Oakland,California,Student,Bodybuilding
user_3294,Jane,Smith,25,Male,1961-10-26,2021-09-28,Los Angeles,California,Student,Yoga
user_3295,Michael,Rodriguez,62,Female,1965-11-09,2021-04-05,San Francisco,California,Student,HIIT
user_3296,Daniel,Williams,40,Male,1968-01-25,2021-05-22,Sacramento,California,Student,HIIT
user_3297,Jessica,Rodriguez,64,Male,1968-03-10,2022-11-25,San Francisco,California,Student,Functional Training
user_3298,Linda,Martinez,57,Male,1973-07-31,2022-12-19,Los Angeles,California,Pro,HIIT
user_3299,Robert,Moore,29,Non-binary,1973-12-06,2023-06-21,Sacramento,California,Student,Bodybuilding
user_3300,Robert,Williams,29,Female,1958-08-23,2023-09-01,Oakland,California,Pro,Bodybuilding
user_3301,Daniel,Rodriguez,63,Female,1966-08-07,2021-03-22,Sacramento,California,Student,Strength Training
user_3302,Chris,Martinez,64,Male,1981-08-26,2021-10-01,Los Angeles,California,Basic,HIIT
user_3303,Chris,Martinez,32,Non-binary,1993-04-24,2021-10-03,Sacramento,California,Student,Yoga
user_3304,David,Martinez,58,Male,2005-08-05,2023-06-02,Sacramento,California,Basic,Functional Training
user_3305,Chris,Johnson,36,Male,1980-10-17,2023-08-16,San Francisco,California,Pro,Functional Training
user_3306,Emily,Wilson,43,Female,1987-02-02,2022-04-10,Oakland,California,Student,Functional Training
user_3307,David,Brown,46,Non-binary,1974-09-04,2021-07-27,Fresno,California,Pro,Strength Training
user_3308,Linda,Miller,39,Male,1989-02-24,2021-10-23,Los Angeles,California,Student,HIIT
user_3309,John,Davis,57,Male,2005-11-25,2021-02-08,Sacramento,California,Pro,Bodybuilding
user_3310,Robert,Moore,38,Non-binary,1998-09-18,2023-08-06,San Francisco,California,Student,Strength Training
user_3311,Emily,Johnson,55,Male,1963-10-05,2021-10-15,San Jose,California,Student,Strength Training
user_3312,Michael,Brown,37,Male,1972-01-13,2021-05-04,San Francisco,California,Basic,Functional Training
user_3313,Jane,Miller,46,Female,1976-01-17,2023-05-26,San Francisco,California,Pro,Functional Training
user_3314,Jane,Davis,21,Female,1985-12-17,2023-08-27,Los Angeles,California,Pro,Functional Training
user_3315,Jessica,Moore,24,Female,1984-04-14,2021-10-10,Sacramento,California,Pro,Strength Training
user_3316,John,Williams,45,Non-binary,1965-12-31,2023-05-28,Los Angeles,California,Pro,Bodybuilding
user_3317,Jessica,Moore,45,Female,1970-12-18,2021-06-29,Sacramento,California,Pro,Yoga
user_3318,Daniel,Garcia,21,Male,2001-11-28,2021-04-07,Los Angeles,California,Basic,Cardio
user_3319,Sarah,Moore,39,Non-binary,1960-04-16,2021-07-10,San Francisco,California,Student,Yoga
user_3320,John,Johnson,29,Male,1991-02-11,2021-03-15,Sacramento,California,Basic,Yoga
user_3321,Laura,Davis,62,Male,1982-09-20,2022-03-23,San Francisco,California,Pro,Strength Training
user_3322,Linda,Davis,20,Female,1987-06-07,2023-02-24,San Francisco,California,Pro,Bodybuilding
user_3323,Chris,Moore,39,Male,2000-04-02,2022-05-12,San Jose,California,Student,HIIT
user_3324,David,Smith,61,Male,1988-04-04,2022-07-15,Sacramento,California,Basic,Functional Training
user_3325,Daniel,Williams,19,Male,2000-09-03,2022-04-29,Fresno,California,Student,HIIT
user_3326,Chris,Johnson,41,Male,1972-07-18,2023-04-29,Oakland,California,Student,Cardio
user_3327,David,Martinez,51,Female,1968-06-19,2022-12-23,Los Angeles,California,Basic,Bodybuilding
user_3328,Jane,Martinez,44,Female,1989-10-27,2021-04-26,Los Angeles,California,Student,HIIT
user_3329,Emily,Brown,58,Non-binary,2002-01-29,2022-06-19,San Jose,California,Basic,Functional Training
user_3330,Jane,Moore,18,Male,2005-01-22,2021-04-08,Oakland,California,Basic,Strength Training
user_3331,Daniel,Moore,25,Male,1960-12-11,2021-11-24,San Jose,California,Pro,Yoga
user_3332,Jane,Davis,40,Male,1996-07-03,2023-06-28,Sacramento,California,Student,Cardio
user_3333,Jane,Williams,55,Male,2002-11-09,2022-02-11,Los Angeles,California,Pro,Yoga
user_3334,Jane,Rodriguez,23,Male,1984-04-19,2021-11-09,Oakland,California,Student,Bodybuilding
user_3335,John,Jones,39,Female,1970-03-11,2022-12-03,Oakland,California,Student,Cardio
user_3336,Daniel,Johnson,42,Non-binary,1991-09-03,2022-11-25,Los Angeles,California,Pro,Bodybuilding
user_3337,Jessica,Rodriguez,35,Non-binary,1991-11-12,2021-05-28,Los Angeles,California,Pro,Functional Training
user_3338,Jane,Smith,34,Male,1978-05-04,2021-12-08,San Francisco,California,Pro,Cardio
user_3339,Jane,Wilson,29,Female,2001-04-22,2022-05-10,San Jose,California,Basic,Strength Training
user_3340,David,Davis,23,Male,1964-08-17,2023-08-06,San Jose,California,Student,Bodybuilding
user_3341,Linda,Garcia,43,Male,1969-10-27,2021-01-23,Los Angeles,California,Basic,HIIT
user_3342,Linda,Moore,44,Female,1981-01-12,2021-04-15,Sacramento,California,Student,Strength Training
user_3343,Emily,Smith,25,Female,2002-09-08,2022-11-06,Sacramento,California,Student,Bodybuilding
user_3344,Jane,Brown,36,Male,1958-08-16,2022-08-02,Los Angeles,California,Basic,HIIT
user_3345,Jessica,Williams,59,Male,1989-05-14,2023-03-13,Los Angeles,California,Basic,Cardio
user_3346,Jessica,Martinez,18,Male,1960-08-13,2023-03-12,Sacramento,California,Student,Bodybuilding
user_3347,Emily,Martinez,46,Female,1983-12-08,2022-07-12,Fresno,California,Pro,Yoga
user_3348,Emily,Garcia,62,Female,1963-06-02,2022-08-16,Los Angeles,California,Pro,Bodybuilding
user_3349,Daniel,Miller,52,Non-binary,1992-09-14,2023-07-30,Oakland,California,Pro,Functional Training
user_3350,Emily,Miller,57,Male,2002-02-27,2022-10-21,Fresno,California,Pro,Functional Training
user_3351,Laura,Moore,31,Male,2000-11-24,2021-08-10,Los Angeles,California,Student,Yoga
user_3352,Robert,Davis,52,Female,1978-05-21,2023-05-05,Fresno,California,Pro,Functional Training
user_3353,Daniel,Martinez,62,Female,1969-09-24,2021-01-15,Oakland,California,Pro,Cardio
user_3354,Michael,Brown,37,Male,1977-07-11,2023-06-10,San Jose,California,Pro,Functional Training
user_3355,Jane,Martinez,30,Female,1987-01-23,2022-09-25,Los Angeles,California,Student,Bodybuilding
user_3356,Robert,Smith,55,Female,1960-01-30,2021-03-19,Sacramento,California,Basic,Functional Training
user_3357,Jessica,Williams,63,Non-binary,1995-06-20,2021-11-18,Sacramento,California,Pro,Functional Training
user_3358,Linda,Johnson,25,Female,1984-07-03,2023-03-18,Fresno,California,Student,Bodybuilding
user_3359,Michael,Martinez,60,Female,1969-12-20,2021-08-29,Sacramento,California,Student,Strength Training
user_3360,Jane,Rodriguez,37,Female,1992-08-21,2021-01-18,San Francisco,California,Pro,Strength Training
user_3361,Robert,Jones,50,Female,1962-07-24,2023-02-07,Sacramento,California,Basic,Strength Training
user_3362,Jessica,Rodriguez,43,Male,1976-12-10,2022-03-30,San Francisco,California,Basic,Bodybuilding
user_3363,Jessica,Moore,56,Male,1985-11-29,2022-03-19,Oakland,California,Basic,HIIT
user_3364,David,Davis,38,Male,1988-09-13,2023-07-17,Sacramento,California,Student,Functional Training
user_3365,Daniel,Smith,59,Female,2001-02-09,2021-10-04,Los Angeles,California,Pro,Functional Training
user_3366,Robert,Wilson,60,Male,1978-11-28,2022-02-28,Los Angeles,California,Pro,Cardio
user_3367,Sarah,Johnson,58,Non-binary,1978-02-09,2022-04-21,San Francisco,California,Student,Cardio
user_3368,David,Garcia,26,Male,1966-10-07,2021-01-27,Los Angeles,California,Pro,Functional Training
user_3369,Linda,Jones,41,Male,1971-01-05,2022-05-29,San Francisco,California,Pro,Functional Training
user_3370,Michael,Wilson,54,Female,1984-03-20,2023-05-15,San Francisco,California,Basic,Functional Training
user_3371,Chris,Martinez,58,Male,1986-04-11,2022-04-09,Oakland,California,Pro,Bodybuilding
user_3372,Daniel,Rodriguez,34,Male,2001-07-05,2023-03-18,San Francisco,California,Pro,Strength Training
user_3373,Emily,Brown,41,Male,1993-09-03,2023-09-09,Los Angeles,California,Student,HIIT
user_3374,Robert,Davis,38,Female,1974-09-05,2023-04-04,Los Angeles,California,Student,Yoga
user_3375,Chris,Brown,56,Male,2001-06-10,2021-12-29,Los Angeles,California,Basic,Yoga
user_3376,Linda,Williams,58,Female,1978-08-05,2022-01-18,San Francisco,California,Student,Bodybuilding
user_3377,Michael,Moore,56,Female,2000-03-11,2023-01-21,San Francisco,California,Basic,Yoga
user_3378,Robert,Johnson,30,Male,1973-12-08,2022-06-09,San Francisco,California,Basic,Cardio
user_3379,Jane,Davis,28,Male,1989-05-11,2022-01-17,San Jose,California,Pro,Strength Training
user_3380,Robert,Wilson,63,Male,1970-11-10,2021-07-03,Los Angeles,California,Basic,Yoga
user_3381,John,Davis,36,Female,1963-02-11,2021-07-13,Fresno,California,Pro,Cardio
user_3382,Sarah,Wilson,28,Male,2001-01-18,2022-04-07,San Francisco,California,Basic,Cardio
user_3383,David,Moore,30,Male,1990-05-10,2021-02-25,Los Angeles,California,Student,Cardio
user_3384,Jane,Williams,63,Female,1958-06-18,2021-08-18,Los Angeles,California,Student,Yoga
user_3385,Michael,Smith,62,Female,1985-12-18,2022-05-04,San Jose,California,Student,Cardio
user_3386,Daniel,Garcia,18,Male,1999-09-06,2021-01-28,Los Angeles,California,Basic,Bodybuilding
user_3387,Michael,Jones,57,Male,1989-05-10,2023-04-12,Los Angeles,California,Basic,Functional Training
user_3388,Chris,Davis,61,Non-binary,1979-12-24,2022-08-06,Los Angeles,California,Pro,Cardio
user_3389,John,Garcia,36,Female,2002-08-09,2022-12-23,Sacramento,California,Pro,Yoga
user_3390,Chris,Brown,29,Female,1987-02-19,2023-08-18,Oakland,California,Pro,Functional Training
user_3391,Daniel,Miller,25,Female,1958-08-13,2021-07-03,San Francisco,California,Pro,Bodybuilding
user_3392,Linda,Miller,25,Female,1981-12-15,2022-03-01,Los Angeles,California,Basic,HIIT
user_3393,Robert,Moore,62,Non-binary,1976-01-09,2022-01-10,Los Angeles,California,Basic,Functional Training
user_3394,Jessica,Moore,29,Non-binary,1962-04-23,2023-05-18,Los Angeles,California,Pro,HIIT
user_3395,Chris,Wilson,50,Male,1981-06-26,2021-02-10,San Francisco,California,Basic,Bodybuilding
user_3396,Laura,Johnson,62,Female,1981-11-08,2022-04-29,San Jose,California,Basic,HIIT
user_3397,Jessica,Davis,43,Male,1976-07-08,2023-10-01,Oakland,California,Basic,Strength Training
user_3398,Emily,Jones,56,Male,1991-04-22,2021-09-17,Los Angeles,California,Basic,Strength Training
user_3399,Jane,Moore,45,Female,1972-04-14,2022-03-17,Los Angeles,California,Pro,Bodybuilding
user_3400,Robert,Davis,22,Male,2002-07-21,2023-07-15,Los Angeles,California,Pro,Cardio
user_3401,Daniel,Jones,25,Non-binary,1992-11-12,2023-05-06,Los Angeles,California,Basic,HIIT
user_3402,Michael,Garcia,42,Male,1989-01-31,2021-03-25,Los Angeles,California,Student,Strength Training
user_3403,Robert,Miller,44,Female,1967-08-03,2021-02-15,San Francisco,California,Pro,Bodybuilding
user_3404,Emily,Jones,63,Non-binary,1995-01-17,2022-03-16,Los Angeles,California,Pro,Yoga
user_3405,Chris,Wilson,40,Non-binary,1991-12-08,2022-11-02,Los Angeles,California,Student,Yoga
user_3406,Jane,Williams,47,Male,1962-02-08,2023-05-06,Sacramento,California,Pro,Functional Training
user_3407,Jessica,Miller,62,Male,1984-06-22,2022-06-03,Los Angeles,California,Student,Yoga
user_3408,Linda,Davis,64,Female,1986-10-20,2023-09-13,San Francisco,California,Student,Bodybuilding
user_3409,Laura,Williams,40,Male,1994-04-01,2023-04-25,Sacramento,California,Basic,Bodybuilding
user_3410,Jessica,Brown,64,Non-binary,1963-08-02,2022-03-14,Fresno,California,Pro,Strength Training
user_3411,Linda,Garcia,37,Non-binary,1980-10-03,2021-05-16,San Francisco,California,Student,Functional Training
user_3412,David,Johnson,35,Male,1968-07-24,2021-07-02,Fresno,California,Basic,Strength Training
user_3413,Daniel,Martinez,35,Male,1971-07-22,2022-12-10,Los Angeles,California,Pro,Bodybuilding
user_3414,Jessica,Jones,19,Male,2000-04-11,2021-06-21,San Francisco,California,Basic,Bodybuilding
user_3415,John,Moore,21,Non-binary,1992-11-13,2023-06-28,Los Angeles,California,Basic,Cardio
user_3416,Daniel,Miller,47,Male,1962-10-10,2023-05-11,Sacramento,California,Student,Bodybuilding
user_3417,David,Jones,50,Male,1994-05-15,2023-02-27,San Francisco,California,Pro,Bodybuilding
user_3418,Daniel,Jones,53,Male,1984-05-22,2022-08-13,San Jose,California,Basic,Functional Training
user_3419,Daniel,Johnson,35,Female,1967-11-26,2023-07-17,San Francisco,California,Student,Bodybuilding
user_3420,Laura,Wilson,54,Male,2000-02-13,2023-08-14,Oakland,California,Student,Functional Training
user_3421,Laura,Moore,36,Male,1968-08-30,2022-11-21,Los Angeles,California,Basic,Yoga
user_3422,Michael,Miller,64,Non-binary,1975-01-19,2022-06-23,Sacramento,California,Basic,Bodybuilding
user_3423,Jessica,Rodriguez,45,Non-binary,1986-08-26,2021-04-30,Sacramento,California,Student,Functional Training
user_3424,Chris,Williams,57,Female,1979-06-27,2021-10-08,Los Angeles,California,Basic,Strength Training
user_3425,Chris,Moore,37,Male,1969-09-21,2021-11-04,Los Angeles,California,Basic,Cardio
user_3426,Linda,Martinez,50,Male,1963-11-14,2022-12-09,Sacramento,California,Pro,Cardio
user_3427,Laura,Jones,29,Female,1998-06-20,2021-10-04,San Jose,California,Student,Strength Training
user_3428,Jane,Miller,32,Male,1966-09-17,2022-06-14,Los Angeles,California,Basic,Bodybuilding
user_3429,Jane,Miller,58,Non-binary,1975-11-08,2021-10-22,Los Angeles,California,Student,Bodybuilding
user_3430,Jane,Jones,56,Female,1993-09-26,2023-02-22,San Francisco,California,Pro,Bodybuilding
user_3431,Robert,Brown,19,Male,1991-08-07,2021-02-22,Oakland,California,Student,HIIT
user_3432,Jane,Miller,46,Non-binary,2005-11-10,2023-03-17,San Francisco,California,Student,Functional Training
user_3433,Emily,Garcia,58,Non-binary,1992-03-22,2022-03-08,Sacramento,California,Student,HIIT
user_3434,Chris,Martinez,27,Male,1982-05-30,2021-02-21,San Francisco,California,Pro,Functional Training
user_3435,Jane,Martinez,19,Female,2002-02-21,2022-12-29,Los Angeles,California,Pro,Functional Training
user_3436,David,Wilson,28,Male,1989-04-19,2021-03-13,Fresno,California,Student,Functional Training
user_3437,Chris,Moore,30,Male,1976-12-10,2021-01-28,Los Angeles,California,Student,Bodybuilding
user_3438,Daniel,Davis,27,Male,1980-04-23,2022-04-14,Los Angeles,California,Pro,Strength Training
user_3439,Jessica,Jones,31,Female,1993-09-12,2023-07-01,San Francisco,California,Basic,Bodybuilding
user_3440,Daniel,Martinez,35,Non-binary,1995-10-19,2023-02-03,Oakland,California,Pro,Functional Training
user_3441,Chris,Moore,26,Female,1979-03-21,2023-06-05,San Francisco,California,Student,Strength Training
user_3442,Michael,Brown,56,Male,1965-11-11,2023-07-01,San Francisco,California,Basic,Strength Training
user_3443,John,Rodriguez,45,Female,1970-04-17,2022-07-01,Los Angeles,California,Basic,Functional Training
user_3444,Laura,Jones,20,Male,1970-08-13,2022-02-05,Los Angeles,California,Basic,Yoga
user_3445,Chris,Williams,37,Female,1993-07-09,2021-07-20,Sacramento,California,Pro,Strength Training
user_3446,Robert,Jones,23,Male,1991-02-28,2023-01-31,Los Angeles,California,Pro,Strength Training
user_3447,Sarah,Rodriguez,44,Male,1973-12-22,2022-09-03,Los Angeles,California,Pro,Bodybuilding
user_3448,Jane,Wilson,19,Male,1985-02-20,2023-03-31,San Francisco,California,Pro,Strength Training
user_3449,John,Davis,46,Female,1967-04-23,2023-09-16,Los Angeles,California,Student,Bodybuilding
user_3450,Linda,Smith,55,Male,1978-10-27,2023-09-26,San Jose,California,Basic,Bodybuilding
user_3451,Laura,Jones,20,Female,1988-01-01,2022-04-11,San Jose,California,Student,Cardio
user_3452,Emily,Garcia,33,Male,1979-03-03,2022-10-14,Los Angeles,California,Pro,Functional Training
user_3453,Emily,Miller,47,Male,2001-04-13,2022-08-18,Oakland,California,Pro,Bodybuilding
user_3454,Sarah,Wilson,57,Female,1964-03-11,2022-07-14,Oakland,California,Student,Functional Training
user_3455,Robert,Johnson,19,Non-binary,1990-05-02,2023-03-01,San Francisco,California,Basic,Cardio
user_3456,David,Garcia,34,Non-binary,1985-07-14,2022-01-14,San Jose,California,Basic,Bodybuilding
user_3457,Daniel,Rodriguez,58,Male,1960-09-24,2023-01-30,San Jose,California,Pro,Bodybuilding
user_3458,Jessica,Brown,29,Male,1999-06-30,2023-06-14,Oakland,California,Pro,Cardio
user_3459,Daniel,Williams,52,Male,1975-05-25,2021-06-26,Oakland,California,Pro,Yoga
user_3460,Laura,Rodriguez,60,Female,1966-10-13,2021-02-21,San Francisco,California,Pro,Cardio
user_3461,Chris,Johnson,18,Female,1983-05-25,2021-03-20,San Francisco,California,Basic,Bodybuilding
user_3462,Daniel,Moore,62,Non-binary,2001-06-18,2022-01-20,San Jose,California,Student,Bodybuilding
user_3463,Michael,Rodriguez,32,Non-binary,1966-06-14,2023-04-14,Los Angeles,California,Basic,HIIT
user_3464,Daniel,Wilson,43,Male,2001-09-25,2022-07-30,Oakland,California,Student,Functional Training
user_3465,Jane,Miller,54,Female,2004-10-31,2021-01-08,Los Angeles,California,Pro,Functional Training
user_3466,Daniel,Wilson,38,Female,1998-09-18,2021-08-02,Los Angeles,California,Pro,Cardio
user_3467,Sarah,Wilson,48,Female,1961-02-28,2021-01-25,Los Angeles,California,Student,Yoga
user_3468,Emily,Johnson,42,Male,2001-11-20,2022-03-26,Sacramento,California,Pro,Strength Training
user_3469,Linda,Wilson,40,Male,1977-08-16,2023-02-07,San Jose,California,Basic,Strength Training
user_3470,Linda,Miller,41,Male,1958-01-17,2023-01-25,Sacramento,California,Pro,Functional Training
user_3471,Robert,Williams,55,Male,1977-06-07,2023-08-27,Sacramento,California,Pro,Functional Training
user_3472,Jane,Martinez,45,Male,1994-01-17,2022-04-02,Fresno,California,Pro,Functional Training
user_3473,Laura,Johnson,38,Male,1989-11-28,2022-04-06,Oakland,California,Pro,Bodybuilding
user_3474,Michael,Smith,60,Female,2002-05-15,2021-07-17,San Francisco,California,Basic,Functional Training
user_3475,David,Rodriguez,35,Male,1984-06-10,2021-04-04,Fresno,California,Student,HIIT
user_3476,Daniel,Garcia,53,Male,1990-09-29,2022-12-20,Sacramento,California,Pro,Strength Training
user_3477,Chris,Rodriguez,52,Male,1990-05-12,2023-08-05,Oakland,California,Pro,Bodybuilding
user_3478,Robert,Moore,62,Female,1966-06-11,2022-03-13,Los Angeles,California,Basic,Bodybuilding
user_3479,Linda,Williams,26,Female,1984-08-27,2022-06-11,San Jose,California,Basic,Bodybuilding
user_3480,Robert,Williams,55,Female,1977-01-13,2022-11-21,Los Angeles,California,Basic,Bodybuilding
user_3481,Michael,Miller,47,Male,1998-01-28,2023-08-25,Fresno,California,Pro,Functional Training
user_3482,Emily,Moore,61,Non-binary,1983-11-29,2022-01-13,Los Angeles,California,Student,Functional Training
user_3483,Linda,Williams,51,Male,1972-10-05,2022-08-10,Fresno,California,Basic,Bodybuilding
user_3484,Robert,Johnson,49,Male,1997-08-12,2021-04-14,Los Angeles,California,Basic,Strength Training
user_3485,Jane,Wilson,20,Male,1999-04-27,2023-03-17,Fresno,California,Basic,Cardio
user_3486,Jessica,Garcia,20,Male,1998-12-21,2022-11-11,San Jose,California,Student,Bodybuilding
user_3487,Sarah,Williams,45,Male,1982-07-18,2023-08-20,Los Angeles,California,Pro,Yoga
user_3488,Michael,Jones,61,Non-binary,1979-09-02,2022-09-19,Los Angeles,California,Pro,Functional Training
user_3489,David,Wilson,32,Female,1997-08-20,2023-10-05,San Francisco,California,Pro,Cardio
user_3490,David,Jones,58,Male,2004-03-06,2021-02-08,San Jose,California,Basic,Cardio
user_3491,Linda,Miller,40,Non-binary,1978-05-13,2022-04-03,San Jose,California,Pro,Yoga
user_3492,John,Williams,57,Male,1989-02-18,2021-12-30,San Francisco,California,Basic,Yoga
user_3493,David,Williams,28,Male,1984-10-04,2023-02-24,Los Angeles,California,Student,Yoga
